▶  evidence path override: experiments/results/ramp-hybrid-007-evidence.jsonl
▶  config loaded: service=frontend namespace=default
▶  model registry loaded: phase3_20260709T001052Z_model_registry.yaml → holt_winters for frontend
▶  starting control loop (tick=15s, horizon=30s, forecaster=holt_winters)
2026-07-10T15:26:36Z INFO controller.k8s_actuator: scaled deployment=frontend ns=default from=1 to=3
2026-07-10T15:26:36Z INFO controller.loop: tick service=frontend state=SCALE_LIMITED replicas 1→3 forecast=0.190 sigma=0.015
2026-07-10T15:26:51Z INFO controller.k8s_actuator: scaled deployment=frontend ns=default from=3 to=5
2026-07-10T15:26:51Z INFO controller.loop: tick service=frontend state=NOMINAL replicas 3→5 forecast=0.186 sigma=0.016
2026-07-10T15:27:06Z INFO controller.loop: tick service=frontend state=NOMINAL replicas 5→5 forecast=0.177 sigma=0.023
2026-07-10T15:27:21Z INFO controller.k8s_actuator: scaled deployment=frontend ns=default from=5 to=4
2026-07-10T15:27:21Z INFO controller.loop: tick service=frontend state=NOMINAL replicas 5→4 forecast=0.121 sigma=0.024
2026-07-10T15:27:36Z INFO controller.loop: tick service=frontend state=NOMINAL replicas 4→4 forecast=0.122 sigma=0.023
2026-07-10T15:27:51Z INFO controller.loop: tick service=frontend state=NOMINAL replicas 4→4 forecast=0.147 sigma=0.024
2026-07-10T15:28:06Z INFO controller.k8s_actuator: scaled deployment=frontend ns=default from=4 to=5
2026-07-10T15:28:06Z INFO controller.loop: tick service=frontend state=NOMINAL replicas 4→5 forecast=0.175 sigma=0.028
2026-07-10T15:28:21Z INFO controller.k8s_actuator: scaled deployment=frontend ns=default from=5 to=6
2026-07-10T15:28:21Z INFO controller.loop: tick service=frontend state=NOMINAL replicas 5→6 forecast=0.196 sigma=0.042
2026-07-10T15:28:36Z INFO controller.k8s_actuator: scaled deployment=frontend ns=default from=6 to=8
2026-07-10T15:28:36Z INFO controller.loop: tick service=frontend state=NOMINAL replicas 6→8 forecast=0.392 sigma=0.037
2026-07-10T15:28:51Z INFO controller.loop: tick service=frontend state=NOMINAL replicas 8→8 forecast=0.474 sigma=0.037
2026-07-10T15:29:06Z INFO controller.loop: tick service=frontend state=NOMINAL replicas 8→8 forecast=0.497 sigma=0.038
