Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/,23900,0,2700,3215.52712220815,197.7538749924861,10482.644841977162,10512.333347280335,13.278326491775626,0.0,2700,3200,3800,4300,5500,6300,7100,7700,9100,10000,10000
GET,/cart,9122,0,1400,1681.5751006409528,93.73991898610257,6514.668196992716,6876.9381714536285,5.067987207446747,0.0,1400,1700,2100,2400,3300,4000,4600,5000,5800,6500,6500
POST,/cart [add],6040,0,2000,2447.975792968311,209.61910000187345,8807.011847005924,16454.05844370861,3.355694226373422,0.0,2000,2500,3100,3500,4900,5700,6400,6900,7800,8800,8800
POST,/cart/checkout,5986,0,1300,1606.581049566455,104.07461901195347,6304.15583399008,6805.9186435015035,3.3256929866012093,0.0,1300,1700,2100,2300,3200,3900,4700,5100,6100,6300,6300
GET,/product/[id],17951,0,1500,1787.4271399641118,104.48787099448964,6570.213627011981,7911.020277421871,9.973189910203526,0.0,1500,1900,2200,2500,3500,4200,4800,5200,6100,6500,6600
POST,/setCurrency,3025,0,2800,3405.8028931624135,212.17255300143734,10992.89525099448,10518.0,1.6806250057582122,0.0,2800,3400,4100,4500,5800,6700,7700,8200,9900,11000,11000
,Aggregated,66024,0,2100,2407.940333550959,93.73991898610257,10992.89525099448,9510.58121289228,36.681515828158744,0.0,2100,2600,3000,3400,4500,5500,6400,7000,8800,10000,11000
