Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/,41918,0,2900,2876.8478096430354,9.69964699470438,11129.408686014358,10513.140059163128,23.276099995534263,0.0,2900,3600,4000,4300,5300,6200,7000,7600,9000,10000,11000
GET,/cart,15710,0,2000,1970.139185249256,9.254745004000142,6790.0417979981285,6817.199108847868,8.723401186360114,0.0,2000,2600,3000,3200,3700,4100,4700,5000,6200,6700,6800
POST,/cart [add],10640,0,2800,2822.708733119051,15.02355100819841,9614.971786999376,16396.99229323308,5.908146952442496,0.0,2800,3800,4200,4500,5200,5800,6600,7200,8500,9400,9600
POST,/cart/checkout,10579,0,1800,1840.3521653572604,10.006025026086718,6205.790161999175,6739.166083750827,5.8742750573204106,0.0,1800,2400,2800,3000,3500,4000,4400,4600,5600,5900,6200
GET,/product/[id],31685,0,2100,2100.0259303361727,6.932698976015672,7671.872865001205,7835.880448161591,17.593950769562078,0.0,2100,2800,3200,3400,3900,4300,4800,5200,6200,7000,7700
POST,/setCurrency,5224,0,3000,3022.6451960229597,10.72274602483958,11598.786349990405,10518.0,2.9007668871766543,0.0,3000,3800,4200,4600,5600,6500,7400,8100,9300,12000,12000
,Aggregated,115756,0,2400,2448.0365568031643,6.932698976015672,11598.786349990405,9474.856966377552,64.27664084839601,0.0,2400,3100,3500,3800,4600,5400,6400,7000,8600,9700,12000
