Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/,11519,3525,70,1627.4486536571094,0.9283389954362065,14724.435312004061,8860.262349162254,15.987009156547566,4.892282947897401,70,160,320,2600,6900,10000,13000,14000,14000,15000,15000
GET,/cart,4296,1215,35,612.5167940175479,1.1690309911500663,7533.262050012127,6714.060055865922,5.962339728841769,1.6862762501263384,35,100,300,1200,2300,3700,4500,5100,6600,7500,7500
POST,/cart [add],2832,759,86,794.7807938479889,4.188477993011475,7915.663681022124,13339.743644067798,3.930480938566083,1.0534022006962065,86,190,610,1800,2900,4400,5200,6100,7700,7900,7900
POST,/cart/checkout,2809,759,88,726.4974939123565,2.6084790006279945,8528.897137992317,6173.3275186899255,3.898559659757107,1.0534022006962065,88,110,340,1600,2900,4100,4800,5300,7500,8500,8500
GET,/product/[id],8450,2253,45,584.938413476927,1.322772994171828,5889.012983010616,7057.261301775148,11.727600258080296,3.1268974415922965,45,120,390,1200,2100,3600,4300,4800,5500,5900,5900
POST,/setCurrency,1430,438,90,1620.4006155260247,2.3569200129713863,14488.19831199944,8861.288111888112,1.9846708129058963,0.60789217905789,90,180,410,1600,6900,10000,13000,14000,14000,14000,14000
,Aggregated,31336,8949,61,1050.8490659699753,0.9283389954362065,14724.435312004061,8243.856746234364,43.49066055469872,12.42015322006634,61,140,370,1300,4100,6700,10000,13000,14000,15000,15000
