Method,Name,Error,Occurrences,First Seen,Last Seen
GET,/product/[id],"ConnectionResetError(104, 'Connection reset by peer')",1,2026-07-10T10:20:35Z,2026-07-10T10:20:35Z
POST,/cart [add],HTTPError('500 Server Error: Internal Server Error for url: /cart [add]'),4194,2026-07-10T10:31:44Z,2026-07-10T10:37:08Z
POST,/setCurrency,HTTPError('500 Server Error: Internal Server Error for url: /setCurrency'),2135,2026-07-10T10:31:44Z,2026-07-10T10:37:05Z
GET,/,HTTPError('500 Server Error: Internal Server Error for url: /'),17824,2026-07-10T10:31:44Z,2026-07-10T10:37:08Z
GET,/cart,HTTPError('500 Server Error: Internal Server Error for url: /cart'),6251,2026-07-10T10:31:44Z,2026-07-10T10:37:08Z
POST,/cart/checkout,HTTPError('500 Server Error: Internal Server Error for url: /cart/checkout'),4315,2026-07-10T10:31:44Z,2026-07-10T10:37:07Z
GET,/product/[id],HTTPError('500 Server Error: Internal Server Error for url: /product/[id]'),12582,2026-07-10T10:31:44Z,2026-07-10T10:37:08Z
