Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/,8782,0,180,2403.3217133746816,8.09756200760603,11177.495658979751,10512.448417217034,12.192239297108598,0.0,180,2700,6100,6500,7300,7900,8500,8900,9800,11000,11000
GET,/cart,3232,0,120,1355.4812602649097,6.843436014605686,7450.864188984269,6876.925123762377,4.487055045349008,0.0,120,1800,3100,3500,4300,4800,5400,6100,6900,7500,7500
POST,/cart [add],2210,0,180,2094.2722603458756,12.517866998678073,10687.055339978542,16454.266968325792,3.068190485835801,0.0,180,3400,4900,5500,6300,6900,7700,8200,9100,11000,11000
POST,/cart/checkout,2187,0,140,1392.2244045976115,10.43451699661091,6796.339454012923,6806.345221764975,3.0362590916393195,0.0,140,2000,3200,3600,4300,4800,5500,5900,6700,6800,6800
GET,/product/[id],6517,0,130,1449.3822475764555,8.461895020445809,7230.674535006983,7921.874482123677,9.047691129498604,0.0,130,2100,3300,3700,4500,5000,5700,6000,6900,7200,7200
POST,/setCurrency,1096,0,190,2487.4949635654484,12.636330997338519,10701.325700996676,10518.0,1.5216003495366686,0.0,190,1400,6400,6900,7800,8400,9400,10000,11000,11000,11000
,Aggregated,24024,0,150,1886.9439633606294,6.843436014605686,11177.495658979751,9530.07554945055,33.353035398968,0.0,150,2200,3900,4600,6400,7200,8100,8500,9700,11000,11000
