Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/,52349,2698,2300,2540.7075568809882,1.1026310094166547,15425.310466001974,10227.789699898756,29.079125459834813,1.4987006531287002,2300,3600,4100,4300,4900,5600,7900,10000,14000,15000,15000
GET,/cart,19560,841,660,893.0418249701701,1.1758719920180738,7849.184693011921,6036.058282208589,10.865301992289613,0.4671635468054992,660,900,1100,1200,2100,3000,3700,4400,5700,7800,7800
POST,/cart [add],13020,613,1000,1236.2123354977496,4.009458993095905,8432.176550995791,15014.600691244239,7.232424945787871,0.3405127873861724,1000,1300,1500,1800,2900,3600,4500,5100,7700,8300,8400
POST,/cart/checkout,12979,598,1000,1137.9772744309353,2.890651987399906,8602.276745979907,5756.529778873565,7.209650028523869,0.33218050058226933,1000,1300,1500,1700,2300,3100,3900,4600,6200,8100,8600
GET,/product/[id],39186,1806,670,891.4316398188689,1.1487299925647676,6405.362024990609,6889.0317205124275,21.7672660465164,1.0032073311899306,670,920,1100,1300,2100,2900,3600,4200,5200,5800,6400
POST,/setCurrency,6387,327,2400,2578.6596679415256,2.9247849888633937,15636.047036008677,10233.435572256145,3.5478877211019304,0.1816438523250871,2400,3600,4100,4300,5000,5800,8100,11000,14000,16000,16000
,Aggregated,143481,6883,960,1622.0839636027033,1.1026310094166547,15636.047036008677,8774.670611439842,79.7016561940545,3.8234086714176585,960,1600,2500,3100,4200,4800,5800,7400,13000,14000,16000
