Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/,32006,7840,1800,2195.977892369754,1.0317440028302372,15979.479895991972,9189.932606386303,17.777627639048916,4.3547022648923175,1800,2300,2700,3100,5400,7200,9700,12000,14000,15000,16000
GET,/cart,11971,2750,460,692.5640895974274,1.115280989324674,8824.276027997257,6956.585581822738,6.649252654722695,1.5274784730170756,460,660,810,960,1600,2500,3700,4700,6800,7800,8800
POST,/cart [add],8158,1823,710,989.688446215496,4.09418300841935,9334.878971014405,14027.189507232164,4.531334321044837,1.0125793659309559,710,980,1200,1400,2300,3300,4700,5700,7600,9300,9300
POST,/cart/checkout,8123,1833,610,923.499690123653,2.4555819982197136,8218.002520006848,6411.148344207805,4.511893685933711,1.0181338331055636,610,900,1200,1300,2300,3200,4300,4900,7400,8200,8200
GET,/product/[id],24235,5307,480,662.431320207817,1.46475899964571,5070.101353980135,7334.853682690324,13.461251197661392,2.9477557295642254,480,710,860,1000,1600,2200,2800,3400,4500,5000,5100
POST,/setCurrency,4092,983,1800,2293.5341570399755,2.4816210207063705,16552.739992999705,9220.134164222874,2.2728879678494085,0.5460041232639219,1800,2400,2800,3100,5600,7400,10000,12000,14000,17000,17000
,Aggregated,88585,20536,740,1350.000387003474,1.0317440028302372,16552.739992999705,8572.679426539482,49.20424746626096,11.40665378977406,740,1300,1900,2200,3100,4800,7300,9400,14000,15000,17000
