Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/,37597,0,620,1072.400684429697,8.382428997720126,6630.235245000222,10513.454291565817,20.881206236538407,0.0,620,1000,1400,1700,2900,3600,4300,4700,5500,6300,6600
GET,/cart,14049,0,310,708.2276770219177,8.41710899840109,4918.8287959987065,6840.302299096021,7.802751985986331,0.0,310,570,890,1200,2100,2800,3200,3500,4200,4800,4900
POST,/cart [add],9314,0,460,997.7348085825367,13.13673999538878,6183.381356000609,16414.920871805884,5.172954089079414,0.0,460,850,1300,1700,2800,3700,4200,4600,5600,6200,6200
POST,/cart/checkout,9275,0,300,684.5753027371776,11.896602001797874,4704.197557999578,6763.629865229111,5.151293662895808,0.0,300,500,850,1100,1900,2700,3200,3500,4100,4700,4700
GET,/product/[id],28512,0,340,750.0511354579872,7.584434002637863,4884.492869001406,7914.768869248036,15.835437726844775,0.0,340,610,950,1200,2200,2900,3400,3600,4200,4800,4900
POST,/setCurrency,4693,0,650,1104.9504575875333,14.026308999746107,5936.034307000227,10518.0,2.6064712840938036,0.0,650,1000,1400,1700,3000,3700,4500,4900,5700,5900,5900
,Aggregated,103440,0,450,894.066778602522,7.584434002637863,6630.235245000222,9493.637393658159,57.45011498543854,0.0,450,800,1200,1500,2500,3200,3900,4400,5300,6100,6600
