Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/,453005,0,1400,1314.446478453318,7.035127004201058,3991.0698300009244,10516.959179258507,25.130042481462368,0.0,1400,1700,1800,1900,2100,2300,2500,2700,3100,3400,4000
GET,/cart,170116,0,790,816.7397455043588,6.484928002464585,2903.2877089994145,6877.343788944015,9.437031173555374,0.0,790,1100,1200,1300,1500,1700,1800,2000,2300,2500,2900
POST,/cart [add],113631,0,1100,1158.725533915906,10.069156996905804,4584.444932996121,16456.354630338552,6.3035769080055415,0.0,1100,1500,1700,1800,2100,2200,2500,2600,3300,3900,4600
POST,/cart/checkout,113580,0,730,779.9488269377031,8.20936200034339,3249.4394980021752,6806.483703116746,6.300747729151987,0.0,730,1000,1100,1200,1400,1600,1800,1900,2300,2800,3200
GET,/product/[id],338942,0,860,878.9618615818298,6.636697002250003,3454.4671090006887,7947.97108059786,18.802500764344362,0.0,860,1100,1300,1400,1600,1800,1900,2100,2400,2900,3500
POST,/setCurrency,56745,0,1400,1383.4204067762219,9.489525000390131,4181.459201005055,10517.999735659529,3.147877530293445,0.0,1400,1700,1900,2000,2200,2400,2600,2800,3200,3700,4200
,Aggregated,1246019,0,1000,1068.2536435613565,6.484928002464585,4584.444932996121,9524.701364906956,69.12177658681308,0.0,1000,1400,1500,1700,1900,2200,2400,2500,3000,3400,4600
