Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/,2893,0,88,126.92378867577867,8.630544999505219,2590.1496179994865,10515.28759073626,9.617794482273277,0.0,88,120,140,160,200,290,720,1100,2500,2600,2600
GET,/cart,1102,0,55,80.4240088176104,6.633474999944156,1424.6906770003989,6877.087114337568,3.663605087958919,0.0,55,78,91,99,140,180,450,730,1400,1400,1400
POST,/cart [add],644,0,95,123.5525323198892,15.846211999814841,1988.8504589998774,16455.802795031057,2.1409815577545768,0.0,95,120,140,150,190,250,640,1100,2000,2000,2000
POST,/cart/checkout,644,0,96,98.72605255901131,10.313310000128695,2052.213178999409,6805.858695652174,2.1409815577545768,0.0,96,100,100,120,160,200,310,400,2100,2100,2100
GET,/product/[id],2127,0,64,90.86915828537924,8.272672000202874,1530.313085000671,7963.203573107663,7.071223250534138,0.0,64,87,100,120,150,190,550,810,1400,1500,1500
POST,/setCurrency,356,0,86,140.67286552809807,10.035045000222453,2089.061747999949,10518.0,1.1835239667090518,0.0,88,120,150,160,240,420,890,1300,2100,2100,2100
,Aggregated,7766,0,75,108.46297023165717,6.633474999944156,2590.1496179994865,9485.182719546743,25.818109902984542,0.0,75,100,120,140,180,250,630,960,2100,2600,2600
