Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/,495294,0,2400,2479.0457240916026,7.188090996351093,8405.605562998971,10514.109726748153,27.516182419331148,0.0,2400,3300,3800,4100,4700,5100,5600,5800,6700,7400,8400
GET,/cart,186956,0,1000,1216.5425035846936,3.208062000339851,6008.0065700021805,5751.449421254199,10.386387479736225,0.0,1000,1500,1800,2000,2700,3200,3700,4000,4800,5600,6000
POST,/cart [add],124003,0,1800,1820.319632968466,7.696902001043782,7184.772246000648,15323.227325145359,6.889017772362113,0.0,1800,2400,2700,3000,3700,4200,4700,5000,5800,6600,7200
POST,/cart/checkout,123789,0,890,1104.7872782118116,7.15013899753103,6017.8332590003265,5655.226554863518,6.877128948678125,0.0,890,1300,1600,1900,2500,3100,3600,3900,4700,5300,6000
GET,/product/[id],372837,0,1100,1295.819451003377,3.7665960044250824,6151.713719998952,6782.913337463825,20.713053064798217,0.0,1100,1600,1900,2100,2800,3400,3800,4100,4900,5500,6200
POST,/setCurrency,61819,0,2500,2600.1246108518,10.76375599950552,8770.023187003972,10517.99967647487,3.434370052899151,0.0,2500,3500,4000,4300,4900,5300,5800,6100,7000,7700,8800
,Aggregated,1364698,0,1500,1803.804608030389,3.208062000339851,8770.023187003972,8838.701105299488,75.81613973780497,0.0,1500,2200,2800,3200,4000,4600,5200,5500,6400,7200,8800
